able to change to that directory
				1011010715712	
01580000005712	CURRI SPEC 		000000	1351400275712	0158
				1351400275712	
				1411400275712	
11816100275712	ADULT ED		610027	1201400275712	1181
01380000105712	BALL		000010	1201400275712	0138
01200000215712	ANAHEIM		000021	1250250405712	0120
01424238105712	OXFORD		423810	1271400275712	0142
01213817275712	WESTERN		381727	1210250405712	0121
01270400105712	KENNEDY		040010	1151150725712	0127
01322510115712	ORANGEVIEW		251011	1441400275712	0132
01370250405712	SYCAMORE		025040	1441400275712	0137
01310230105712	BROOKHURST	JOURNALISM	023010	1311400275712	0131
01573890105712	CURRICULUM IMPLEM.		389010	1383810105712	0157
01225420105712	MAGNOLIA		542010	1141140725712	0122
01250020105712	KATELLA		002010	1271400275712	0125
01382610125712	BALL		261012	1381400275712	0138
01222610125712	MAGNOLIA		261012	1401400105712	0122
01210250105712	WESTERN		025010	1061060725712	0121
01232515115712	SAVANNA		251511	1232520115712	0123
01282575114712	CYPRESS		257511	1280000105712	0128
01551560855712	BUSINESS OPERATIONS		156085	1521520305712	0155
01384738105712	BALL		473810	1383810105712	0138
01470000275712	HOPE		000027	1051050725712	0147
				1061060725712	
01723720725712	SAFE SCHOOLS		372072	1011010715712	0172
				1011010715712	
				1025080405712	
01315240105712	BROOKHURST		524010	1025080405712	0131
01420000105712	OXFORD		000010	1201400275712	0142
01370250105712	SYCAMORE		025010	1211400275712	0137
01280240105712	CYPRESS		024010	1240250405712	0128
01322610125712	ORANGEVIEW		261012	1381400275712	0132
01372755105712	SYCAMORE		275510	1011010715712	0137
01314650105712	BROOKHURST		465010	1051050725712	0131
01382575115712	BALL		257511		0138
01350290105712	DALE		029010	1171170245712	0135
01381400105712	BALL		140010	1472570115712	0138
01370060105712	SYCAMORE		006010	1381400275712	0137
01250280105712	KATELLA		028010	1310270105712	0125
01410000315712	GILBERT WEST		000031	1011010715712	0141
				1051050725712	
01420370105712	OXFORD		037010	1231400275712	0142
01533930105712	SPEC PROG		393010	1035080405712	0153
01310270105712	BROOKHURST		027010	1321400275712	0131
01384238105712	BALL	GATE	423810	1011010715712	0138
01384650105712	BALL	ADMIN. Department	465010	1011010715712	0138
01201400275712	ANAHEIM	MAIN OFFICE	140027	1011010715712	0120
01282515114210	CYPRESS		251511	1011010715712	0128
01440200105712	LEXINGTON		020010	1381400275712	0144
01579050105712	CURRICULUM IMPLEM.		905010		0157
01573910105712	CURRICULUM IMPLEM.		391010	1011010715712	0157
01225060105712	MAGNOLIA		506010	1381400275712	0122
01200000345712	ANAHEIM	HEALTH OFFICE	000034	1011010715712	0120
01220000105712	MAGNOLIA	MA/INSTR.	000010	1011010715712	0122
01179070105712	INSTR SERV		907010	1011010715712	0117
01210000105712	WESTERN		000010	1011010715712	0121
01011010715712	BOARD OF TRUSTEES		101071	1011010715712	0101
01320230105712	ORANGEVIEW		023010	1011010715712	0132
01340000105712	WALKER		000010	1371400275712	0134
01220110105712	MAGNOLIA		011010	1011010715712	0122
01471400275712	HOPE		140027	1401400275712	0147
				1321400275712	
11816107105712	ADULT ED		610710	1440000315712	1181
				1221400275712	
					
9999				1051050725712	9999
01723720215712	SAFE SCHOOLS		372021		0172
					
01515080405712	ATHLETICS	WALK-UP COPIER	508040		0151
					
01171170105712	INSTR SERV		117010		0117
				1171581215712	
01281400275712	CYPRESS		140027		0128
01021020715712	SUPERINTENDENT	WALK-UP COPIER	102071		0102
1222					1222
					
					
01311400245712	BROOKHURST		140024	1310000105712	0131
01421450105712	OXFORD	Administration	145010	1021020715712	0142
				1192830395712	
				1192830395712	
01551550855712	BUSINESS OPERATIONS		155085	1061060725712	0155
01724398215712	SAFE SCHOOLS		439821	1724130725712	0172
				1171583105712	
01081080725712	INFO SYSTEMS		108072	1081080725712	0108
				1191370345712	
